name,abbr,cod,year,deaths
Netherlands,NL,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2022.0,9986
Austria,AT,Malignant neoplasms (C00-C97),2022.0,21354
Austria,AT,"Endocrine, nutritional and metabolic diseases (E00-E90)",2022.0,4850
Austria,AT,Mental and behavioural disorders (F00-F99),2022.0,3800
Austria,AT,Diseases of the circulatory system (I00-I99),2022.0,32386
Austria,AT,Diseases of the respiratory system (J00-J99),2022.0,4873
Austria,AT,Diseases of the digestive system (K00-K93),2022.0,3267
Austria,AT,Diseases of the skin and subcutaneous tissue (L00-L99),2022.0,80
Austria,AT,Diseases of the musculoskeletal system and connective tissue (M00-M99),2022.0,344
Austria,AT,Diseases of the genitourinary system (N00-N99),2022.0,1843
Austria,AT,"Pregnancy, childbirth and the puerperium (O00-O99)",2022.0,3
Austria,AT,Certain conditions originating in the perinatal period (P00-P96),2022.0,111
Austria,AT,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2022.0,275
Austria,AT,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2022.0,1612
Poland,PL,Malignant neoplasms (C00-C97),2022.0,96162
Poland,PL,"Endocrine, nutritional and metabolic diseases (E00-E90)",2022.0,11733
Poland,PL,Mental and behavioural disorders (F00-F99),2022.0,5968
Poland,PL,Diseases of the circulatory system (I00-I99),2022.0,161512
Poland,PL,Diseases of the respiratory system (J00-J99),2022.0,30115
Poland,PL,Diseases of the digestive system (K00-K93),2022.0,20578
Poland,PL,Diseases of the skin and subcutaneous tissue (L00-L99),2022.0,693
Poland,PL,Diseases of the musculoskeletal system and connective tissue (M00-M99),2022.0,492
Poland,PL,Diseases of the genitourinary system (N00-N99),2022.0,6566
Poland,PL,"Pregnancy, childbirth and the puerperium (O00-O99)",2022.0,6
Poland,PL,Certain conditions originating in the perinatal period (P00-P96),2022.0,592
Poland,PL,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2022.0,798
Poland,PL,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2022.0,42545
Portugal,PT,Malignant neoplasms (C00-C97),2022.0,27933
Portugal,PT,"Endocrine, nutritional and metabolic diseases (E00-E90)",2022.0,5561
Portugal,PT,Mental and behavioural disorders (F00-F99),2022.0,6694
Portugal,PT,Diseases of the circulatory system (I00-I99),2022.0,31998
Portugal,PT,Diseases of the respiratory system (J00-J99),2022.0,12150
Portugal,PT,Diseases of the digestive system (K00-K93),2022.0,5377
Portugal,PT,Diseases of the skin and subcutaneous tissue (L00-L99),2022.0,533
Portugal,PT,Diseases of the musculoskeletal system and connective tissue (M00-M99),2022.0,464
Portugal,PT,Diseases of the genitourinary system (N00-N99),2022.0,4471
Portugal,PT,"Pregnancy, childbirth and the puerperium (O00-O99)",2022.0,15
Portugal,PT,Certain conditions originating in the perinatal period (P00-P96),2022.0,121
Portugal,PT,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2022.0,202
Portugal,PT,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2022.0,7653
Romania,RO,Malignant neoplasms (C00-C97),2022.0,45444
Romania,RO,"Endocrine, nutritional and metabolic diseases (E00-E90)",2022.0,3826
Romania,RO,Mental and behavioural disorders (F00-F99),2022.0,408
Romania,RO,Diseases of the circulatory system (I00-I99),2022.0,150745
Romania,RO,Diseases of the respiratory system (J00-J99),2022.0,20162
Romania,RO,Diseases of the digestive system (K00-K93),2022.0,15367
Romania,RO,Diseases of the skin and subcutaneous tissue (L00-L99),2022.0,97
Romania,RO,Diseases of the musculoskeletal system and connective tissue (M00-M99),2022.0,41
Romania,RO,Diseases of the genitourinary system (N00-N99),2022.0,3978
Romania,RO,"Pregnancy, childbirth and the puerperium (O00-O99)",2022.0,22
Romania,RO,Certain conditions originating in the perinatal period (P00-P96),2022.0,355
Romania,RO,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2022.0,329
Romania,RO,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2022.0,921
Slovenia,SI,Malignant neoplasms (C00-C97),2022.0,6388
Slovenia,SI,"Endocrine, nutritional and metabolic diseases (E00-E90)",2022.0,355
Slovenia,SI,Mental and behavioural disorders (F00-F99),2022.0,428
Slovenia,SI,Diseases of the circulatory system (I00-I99),2022.0,7185
Slovenia,SI,Diseases of the respiratory system (J00-J99),2022.0,700
Slovenia,SI,Diseases of the digestive system (K00-K93),2022.0,810
Slovenia,SI,Diseases of the skin and subcutaneous tissue (L00-L99),2022.0,5
Slovenia,SI,Diseases of the musculoskeletal system and connective tissue (M00-M99),2022.0,79
Slovenia,SI,Diseases of the genitourinary system (N00-N99),2022.0,112
Slovenia,SI,"Pregnancy, childbirth and the puerperium (O00-O99)",2022.0,0
Slovenia,SI,Certain conditions originating in the perinatal period (P00-P96),2022.0,27
Slovenia,SI,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2022.0,41
Slovenia,SI,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2022.0,13
Slovakia,SK,Malignant neoplasms (C00-C97),2022.0,12878
Slovakia,SK,"Endocrine, nutritional and metabolic diseases (E00-E90)",2022.0,931
Slovakia,SK,Mental and behavioural disorders (F00-F99),2022.0,437
Slovakia,SK,Diseases of the circulatory system (I00-I99),2022.0,25292
Slovakia,SK,Diseases of the respiratory system (J00-J99),2022.0,5384
Slovakia,SK,Diseases of the digestive system (K00-K93),2022.0,3515
Slovakia,SK,Diseases of the skin and subcutaneous tissue (L00-L99),2022.0,210
Slovakia,SK,Diseases of the musculoskeletal system and connective tissue (M00-M99),2022.0,44
Slovakia,SK,Diseases of the genitourinary system (N00-N99),2022.0,1223
Slovakia,SK,"Pregnancy, childbirth and the puerperium (O00-O99)",2022.0,2
Slovakia,SK,Certain conditions originating in the perinatal period (P00-P96),2022.0,121
Slovakia,SK,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2022.0,133
Slovakia,SK,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2022.0,745
Finland,FI,Malignant neoplasms (C00-C97),2022.0,13085
Finland,FI,"Endocrine, nutritional and metabolic diseases (E00-E90)",2022.0,984
Finland,FI,Mental and behavioural disorders (F00-F99),2022.0,3351
Finland,FI,Diseases of the circulatory system (I00-I99),2022.0,19595
Finland,FI,Diseases of the respiratory system (J00-J99),2022.0,1940
Finland,FI,Diseases of the digestive system (K00-K93),2022.0,2514
Finland,FI,Diseases of the skin and subcutaneous tissue (L00-L99),2022.0,27
Finland,FI,Diseases of the musculoskeletal system and connective tissue (M00-M99),2022.0,259
Finland,FI,Diseases of the genitourinary system (N00-N99),2022.0,179
Finland,FI,"Pregnancy, childbirth and the puerperium (O00-O99)",2022.0,4
Finland,FI,Certain conditions originating in the perinatal period (P00-P96),2022.0,44
Finland,FI,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2022.0,195
Finland,FI,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2022.0,626
Sweden,SE,Malignant neoplasms (C00-C97),2022.0,22514
Sweden,SE,"Endocrine, nutritional and metabolic diseases (E00-E90)",2022.0,3258
Sweden,SE,Mental and behavioural disorders (F00-F99),2022.0,6158
Sweden,SE,Diseases of the circulatory system (I00-I99),2022.0,28469
Sweden,SE,Diseases of the respiratory system (J00-J99),2022.0,6201
Sweden,SE,Diseases of the digestive system (K00-K93),2022.0,3235
Sweden,SE,Diseases of the skin and subcutaneous tissue (L00-L99),2022.0,250
Sweden,SE,Diseases of the musculoskeletal system and connective tissue (M00-M99),2022.0,516
Sweden,SE,Diseases of the genitourinary system (N00-N99),2022.0,1774
Sweden,SE,"Pregnancy, childbirth and the puerperium (O00-O99)",2022.0,5
Sweden,SE,Certain conditions originating in the perinatal period (P00-P96),2022.0,132
Sweden,SE,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2022.0,277
Sweden,SE,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2022.0,2445
Iceland,IS,Malignant neoplasms (C00-C97),2022.0,673
Iceland,IS,"Endocrine, nutritional and metabolic diseases (E00-E90)",2022.0,50
Iceland,IS,Mental and behavioural disorders (F00-F99),2022.0,109
Iceland,IS,Diseases of the circulatory system (I00-I99),2022.0,707
Iceland,IS,Diseases of the respiratory system (J00-J99),2022.0,241
Iceland,IS,Diseases of the digestive system (K00-K93),2022.0,69
Iceland,IS,Diseases of the skin and subcutaneous tissue (L00-L99),2022.0,11
Iceland,IS,Diseases of the musculoskeletal system and connective tissue (M00-M99),2022.0,10
Iceland,IS,Diseases of the genitourinary system (N00-N99),2022.0,58
Iceland,IS,"Pregnancy, childbirth and the puerperium (O00-O99)",2022.0,1
Iceland,IS,Certain conditions originating in the perinatal period (P00-P96),2022.0,4
Iceland,IS,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2022.0,6
Iceland,IS,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2022.0,9
Norway,NO,Malignant neoplasms (C00-C97),2022.0,11309
Norway,NO,"Endocrine, nutritional and metabolic diseases (E00-E90)",2022.0,1373
Norway,NO,Mental and behavioural disorders (F00-F99),2022.0,3353
Norway,NO,Diseases of the circulatory system (I00-I99),2022.0,10510
Norway,NO,Diseases of the respiratory system (J00-J99),2022.0,4399
Norway,NO,Diseases of the digestive system (K00-K93),2022.0,1415
Norway,NO,Diseases of the skin and subcutaneous tissue (L00-L99),2022.0,132
Norway,NO,Diseases of the musculoskeletal system and connective tissue (M00-M99),2022.0,291
Norway,NO,Diseases of the genitourinary system (N00-N99),2022.0,998
Norway,NO,"Pregnancy, childbirth and the puerperium (O00-O99)",2022.0,1
Norway,NO,Certain conditions originating in the perinatal period (P00-P96),2022.0,58
Norway,NO,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2022.0,109
Norway,NO,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2022.0,1481
Switzerland,CH,Malignant neoplasms (C00-C97),2022.0,17477
Switzerland,CH,"Endocrine, nutritional and metabolic diseases (E00-E90)",2022.0,1818
Switzerland,CH,Mental and behavioural disorders (F00-F99),2022.0,5978
Switzerland,CH,Diseases of the circulatory system (I00-I99),2022.0,20680
Switzerland,CH,Diseases of the respiratory system (J00-J99),2022.0,4554
Switzerland,CH,Diseases of the digestive system (K00-K93),2022.0,2858
Switzerland,CH,Diseases of the skin and subcutaneous tissue (L00-L99),2022.0,165
Switzerland,CH,Diseases of the musculoskeletal system and connective tissue (M00-M99),2022.0,810
Switzerland,CH,Diseases of the genitourinary system (N00-N99),2022.0,1487
Switzerland,CH,"Pregnancy, childbirth and the puerperium (O00-O99)",2022.0,2
Switzerland,CH,Certain conditions originating in the perinatal period (P00-P96),2022.0,169
Switzerland,CH,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2022.0,307
Switzerland,CH,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2022.0,4639
Serbia,RS,Malignant neoplasms (C00-C97),2022.0,19350
Serbia,RS,"Endocrine, nutritional and metabolic diseases (E00-E90)",2022.0,3250
Serbia,RS,Mental and behavioural disorders (F00-F99),2022.0,1688
Serbia,RS,Diseases of the circulatory system (I00-I99),2022.0,51622
Serbia,RS,Diseases of the respiratory system (J00-J99),2022.0,6577
Serbia,RS,Diseases of the digestive system (K00-K93),2022.0,2995
Serbia,RS,Diseases of the skin and subcutaneous tissue (L00-L99),2022.0,160
Serbia,RS,Diseases of the musculoskeletal system and connective tissue (M00-M99),2022.0,144
Serbia,RS,Diseases of the genitourinary system (N00-N99),2022.0,2206
Serbia,RS,"Pregnancy, childbirth and the puerperium (O00-O99)",2022.0,7
Serbia,RS,Certain conditions originating in the perinatal period (P00-P96),2022.0,177
Serbia,RS,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2022.0,95
Serbia,RS,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2022.0,4709
Belgium,BE,Malignant neoplasms (C00-C97),2023.0,0
Belgium,BE,"Endocrine, nutritional and metabolic diseases (E00-E90)",2023.0,0
Belgium,BE,Mental and behavioural disorders (F00-F99),2023.0,0
Belgium,BE,Diseases of the circulatory system (I00-I99),2023.0,0
Belgium,BE,Diseases of the respiratory system (J00-J99),2023.0,0
Belgium,BE,Diseases of the digestive system (K00-K93),2023.0,0
Belgium,BE,Diseases of the skin and subcutaneous tissue (L00-L99),2023.0,0
Belgium,BE,Diseases of the musculoskeletal system and connective tissue (M00-M99),2023.0,0
Belgium,BE,Diseases of the genitourinary system (N00-N99),2023.0,0
Belgium,BE,"Pregnancy, childbirth and the puerperium (O00-O99)",2023.0,0
Belgium,BE,Certain conditions originating in the perinatal period (P00-P96),2023.0,0
Belgium,BE,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2023.0,0
Belgium,BE,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2023.0,0
Bulgaria,BG,Malignant neoplasms (C00-C97),2023.0,0
Bulgaria,BG,"Endocrine, nutritional and metabolic diseases (E00-E90)",2023.0,0
Bulgaria,BG,Mental and behavioural disorders (F00-F99),2023.0,0
Bulgaria,BG,Diseases of the circulatory system (I00-I99),2023.0,0
Bulgaria,BG,Diseases of the respiratory system (J00-J99),2023.0,0
Bulgaria,BG,Diseases of the digestive system (K00-K93),2023.0,0
Bulgaria,BG,Diseases of the skin and subcutaneous tissue (L00-L99),2023.0,0
Bulgaria,BG,Diseases of the musculoskeletal system and connective tissue (M00-M99),2023.0,0
Bulgaria,BG,Diseases of the genitourinary system (N00-N99),2023.0,0
Bulgaria,BG,"Pregnancy, childbirth and the puerperium (O00-O99)",2023.0,0
Bulgaria,BG,Certain conditions originating in the perinatal period (P00-P96),2023.0,0
Bulgaria,BG,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2023.0,0
Bulgaria,BG,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2023.0,0
Czechia,CZ,Malignant neoplasms (C00-C97),2023.0,27422
Czechia,CZ,"Endocrine, nutritional and metabolic diseases (E00-E90)",2023.0,5717
Czechia,CZ,Mental and behavioural disorders (F00-F99),2023.0,1864
Czechia,CZ,Diseases of the circulatory system (I00-I99),2023.0,44024
Czechia,CZ,Diseases of the respiratory system (J00-J99),2023.0,8665
Czechia,CZ,Diseases of the digestive system (K00-K93),2023.0,5336
Czechia,CZ,Diseases of the skin and subcutaneous tissue (L00-L99),2023.0,226
Czechia,CZ,Diseases of the musculoskeletal system and connective tissue (M00-M99),2023.0,261
Czechia,CZ,Diseases of the genitourinary system (N00-N99),2023.0,1897
Czechia,CZ,"Pregnancy, childbirth and the puerperium (O00-O99)",2023.0,4
Czechia,CZ,Certain conditions originating in the perinatal period (P00-P96),2023.0,107
Czechia,CZ,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2023.0,137
Czechia,CZ,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2023.0,2901
Denmark,DK,Malignant neoplasms (C00-C97),2023.0,0
Denmark,DK,"Endocrine, nutritional and metabolic diseases (E00-E90)",2023.0,0
Denmark,DK,Mental and behavioural disorders (F00-F99),2023.0,0
Denmark,DK,Diseases of the circulatory system (I00-I99),2023.0,0
Denmark,DK,Diseases of the respiratory system (J00-J99),2023.0,0
Denmark,DK,Diseases of the digestive system (K00-K93),2023.0,0
Denmark,DK,Diseases of the skin and subcutaneous tissue (L00-L99),2023.0,0
Denmark,DK,Diseases of the musculoskeletal system and connective tissue (M00-M99),2023.0,0
Denmark,DK,Diseases of the genitourinary system (N00-N99),2023.0,0
Denmark,DK,"Pregnancy, childbirth and the puerperium (O00-O99)",2023.0,0
Denmark,DK,Certain conditions originating in the perinatal period (P00-P96),2023.0,0
Denmark,DK,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2023.0,0
Denmark,DK,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2023.0,0
Germany,DE,Malignant neoplasms (C00-C97),2023.0,0
Germany,DE,"Endocrine, nutritional and metabolic diseases (E00-E90)",2023.0,0
Germany,DE,Mental and behavioural disorders (F00-F99),2023.0,0
Germany,DE,Diseases of the circulatory system (I00-I99),2023.0,0
